COUNTY,lahunv1share,lahunv10share,lasnap1share,lasnap10share
1001,0.4232913781465579,0.604339355209798,0.4409549948340748,0.4409549948340748
1003,0.6769313108976011,0.16070746676920392,0.7077671229193211,0.7077671229193211
1005,0.677414636907706,0.37218105794172635,0.7112868160581336,0.7112868160581336
1007,0.7773595791446458,0.017466710719443945,0.7667755320424858,0.7667755320424858
1009,0.6500528011448793,0.40625,0.7389124243817096,0.7389124243817096
1011,0.6690796326698046,0.5593966028751207,0.7321121367937242,0.7321121367937242
1013,0.7275820214067715,0.23666356476187153,0.8710681366019477,0.8710681366019477
1015,0.5378878931821486,0.056603773584905655,0.6286268753316071,0.6286268753316071
1017,0.45195797418169126,0.1382699374739563,0.5640478617287303,0.5640478617287303
1019,0.4303945743568701,0.003373575147501027,0.6125346274615363,0.6125346274615363
1021,0.6973121615639372,0.08873347484953151,0.8208948020866955,0.8208948020866955
1023,0.874865016629344,0.37607751333916,0.9686929981281415,0.9686929981281415
1025,0.9981368393340615,0.26375522578581506,0.9314919290817847,0.9314919290817847
1027,0.638601991376665,0.07687351979305355,0.7652185063285755,0.7652185063285755
1029,0.5653185063201857,0.08683335181686308,0.6761802018388624,0.6761802018388624
1031,0.5682874988957526,0.10579247293286065,0.7561287268097564,0.7561287268097564
1033,0.604816794057416,0.062464234401324134,0.6170980139317092,0.6170980139317092
1035,0.5791002456798455,0.2386292582365293,0.70779489036649,0.70779489036649
1037,0.6308181376184476,0.0918532897648456,0.6991043480053138,0.6991043480053138
1039,0.6429786655342595,0.10191904465360137,0.7640588357311492,0.7640588357311492
1041,0.6901680195591586,0.3219364652240578,0.7977503486367584,0.7977503486367584
1043,0.7596684622884455,0.12408177411232474,0.8316097327243086,0.8316097327243086
1045,0.4792041627138059,0.15444648921664705,0.6431458326864501,0.6431458326864501
1047,0.39674406010281754,0.7021478805440844,0.4848310262827948,0.4848310262827948
1049,0.6783013644159337,0.0,0.7414523450030309,0.7414523450030309
1051,0.7506934296724924,0.14168807438061043,0.7687128459036978,0.7687128459036978
1053,0.6491989838672202,0.18218150949923245,0.6848292657035602,0.6848292657035602
1055,0.45971504119953666,0.056603773584905655,0.6161267205727242,0.6161267205727242
1057,0.6505633230586612,0.006579597354490164,0.7382796266638029,0.7382796266638029
1059,0.6371097737133213,0.05383025911676037,0.6928739076631938,0.6928739076631938
1061,0.6030762645901112,0.021189604381234555,0.7041133188391266,0.7041133188391266
1063,1.2596924700855348,0.7889949592568231,1.2797800472214926,1.2797800472214926
1065,1.2659842146413613,0.620279415390225,1.2441869756963544,1.2441869756963544
1067,0.5526962456289332,0.13059413451645682,0.6513223162059169,0.6513223162059169
1069,0.5682986424238219,0.07622272876785358,0.6345946528476486,0.6345946528476486
1071,0.7425575433967779,0.1428571428571429,0.7667797122819692,0.7667797122819692
1073,0.5255621752003108,0.05015157139170249,0.5520254073853578,0.5520254073853578
1075,0.5819560885763604,0.013879694377833795,0.6711025652631035,0.6711025652631035
1077,0.35021137974284317,0.41950296891055083,0.48354649536155087,0.48354649536155087
1079,0.5668881770647921,0.12943116457087556,0.6711320835799143,0.6711320835799143
1081,0.4305042513973652,0.10400832260654468,0.5040304358267591,0.5040304358267591
1083,0.6950085952481707,0.06521739130434784,0.7436940211070427,0.7436940211070427
1085,0.6611440031175043,0.43362018407711517,0.7178070921408073,0.7178070921408073
1087,0.7013590376919054,0.4795000197829665,0.7915758363639203,0.7915758363639203
1089,0.4379860054117189,0.05457419708535433,0.47593484897858224,0.47593484897858224
1091,1.0285579992093505,0.5235321003178278,1.044021513804944,1.044021513804944
